,CONT_ID,GENDER,AGE_YEARS,HIGHEST_EDU,ANNUAL_INVEST,ANNUAL_INCOME,ACTIVITY_LEVEL,CHURN
2032,1009568740,0,52.69,4,7223.0,28577.0,3,0
2033,1009568750,1,52.74,4,0.0,20037.0,5,0
2034,1009568760,0,51.78,1,0.0,22466.0,3,0
2035,1009568770,0,41.12,2,9694.0,24113.0,3,0
2036,1009568780,1,51.33,1,0.0,28326.0,1,1
2037,1009568790,0,73.07,1,0.0,21551.0,2,0
2038,1009568800,1,89.0,1,0.0,22401.0,1,0
2039,1009568810,0,20.53,1,0.0,26655.0,5,0
2040,1009568820,1,34.29,4,0.0,21296.0,0,1
2041,1009568830,0,43.89,2,99777.0,111195.0,2,0
2042,1009568840,1,50.59,1,0.0,27116.0,4,0
2043,1009568850,0,68.46,2,7992.0,51469.0,4,0
2044,1009568860,0,53.44,4,0.0,33909.0,2,1
2045,1009568870,0,20.22,1,0.0,16552.0,1,1
2046,1009568880,0,35.79,4,5414.0,61701.0,2,1
2047,1009568890,1,31.09,1,0.0,16772.0,4,1
2048,1009568900,1,23.68,1,0.0,22117.0,1,1
2049,1009568910,0,85.67,4,0.0,20825.0,0,1
2050,1009568920,1,30.44,1,0.0,25322.0,2,0
2051,1009568930,0,50.86,1,0.0,27302.0,2,0
2052,1009568940,1,42.88,1,0.0,21344.0,4,0
2053,1009568950,0,53.46,4,0.0,21487.0,2,0
2054,1009568960,0,26.8,1,0.0,16454.0,5,0
2055,1009568970,0,39.81,1,0.0,19204.0,2,0
2056,1009568980,0,26.1,1,0.0,14693.0,5,0
2057,1009568990,1,27.05,1,0.0,19269.0,2,0
2058,1009569000,0,48.97,4,9416.0,24921.0,0,0
2059,1009569010,0,59.77,4,0.0,23921.0,1,0
2060,1009569020,0,32.97,1,0.0,13767.0,1,1
2061,1009569030,0,25.68,1,0.0,14027.0,0,1
2062,1009569040,0,23.01,4,0.0,15570.0,5,0
2063,1009569050,0,22.27,4,12752.0,54078.0,2,1
2064,1009569060,0,36.24,2,13516.0,24149.0,2,0
2065,1009569070,0,42.11,3,110807.0,122806.0,2,0
2066,1009569080,0,70.24,2,104402.0,72113.0,4,0
2067,1009569090,0,70.54,1,0.0,30875.0,2,1
2068,1009569100,1,46.11,2,12098.0,35297.0,2,0
2069,1009569110,0,26.99,4,0.0,18086.0,2,0
2070,1009569120,0,20.88,4,0.0,17918.0,2,0
2071,1009569130,1,25.57,1,0.0,19159.0,1,1
2072,1009569140,0,34.81,1,0.0,15693.0,2,0
2073,1009569150,0,59.87,4,0.0,14884.0,2,0
2074,1009569160,0,40.96,1,0.0,13090.0,3,0
2075,1009569170,0,51.31,4,0.0,34144.0,2,0
2076,1009569180,0,70.92,1,0.0,20341.0,0,0
2077,1009569190,1,48.93,1,0.0,13587.0,1,0
2078,1009569200,0,42.15,4,10129.0,47849.0,1,0
2079,1009569210,0,44.23,1,0.0,20118.0,4,0
2080,1009569220,0,71.57,1,0.0,18058.0,2,1
2081,1009569230,0,38.49,1,0.0,13894.0,2,0
2082,1009569240,1,49.99,1,0.0,23016.0,2,0
2083,1009569250,0,39.05,4,0.0,34240.0,2,0
2084,1009569260,1,58.96,1,0.0,32722.0,2,0
2085,1009569270,0,54.51,1,0.0,16535.0,3,0
2086,1009569280,0,63.42,1,0.0,21185.0,3,0
2087,1009569290,0,45.95,1,0.0,20517.0,4,0
2088,1009569300,0,32.43,3,116287.0,105719.0,3,0
2089,1009569310,1,61.31,1,0.0,16509.0,2,0
2090,1009569320,0,66.0,1,0.0,20685.0,2,0
2091,1009569330,1,66.77,1,0.0,13409.0,0,1
2092,1009569340,1,49.37,4,0.0,18442.0,2,0
2093,1009569350,0,22.52,4,5688.0,64265.0,2,0
2094,1009569360,0,74.74,2,9784.0,20554.0,2,0
2095,1009569370,0,26.13,1,0.0,27111.0,1,1
2096,1009569380,1,77.91,4,6770.0,69845.0,4,0
2097,1009569390,0,39.17,1,0.0,19031.0,2,0
2098,1009569400,1,68.41,4,0.0,16405.0,2,0
2099,1009569410,0,58.19,1,0.0,14093.0,2,0
2100,1009569420,0,81.28,4,6312.0,63249.0,2,0
2101,1009569430,1,34.79,1,0.0,20338.0,1,1
2102,1009569440,1,60.7,1,0.0,36412.0,4,0
2103,1009569450,1,37.84,4,0.0,15280.0,1,0
2104,1009569460,0,30.54,1,0.0,21755.0,1,1
2105,1009569470,0,21.67,1,0.0,13196.0,0,1
2106,1009569480,0,85.39,1,0.0,14666.0,3,0
2107,1009569490,0,28.58,1,0.0,18380.0,2,0
2108,1009569500,1,42.33,1,0.0,14256.0,1,1
2109,1009569510,1,55.11,1,0.0,15475.0,4,0
2110,1009569520,0,56.67,4,14171.0,60705.0,2,0
2111,1009569530,1,55.92,1,0.0,25747.0,2,0
2112,1009569540,0,69.51,1,0.0,16563.0,5,0
2113,1009569550,1,43.62,1,0.0,28902.0,2,0
2114,1009569560,0,30.9,4,6618.0,30240.0,4,0
2115,1009569570,0,76.2,1,0.0,14522.0,4,0
2116,1009569580,1,50.69,1,0.0,17359.0,4,0
2117,1009569590,1,51.87,4,0.0,14245.0,2,0
2118,1009569600,0,46.97,3,106347.0,108017.0,4,0
2119,1009569610,0,51.17,1,0.0,20024.0,2,0
2120,1009569620,1,44.43,1,0.0,17076.0,5,0
2121,1009569630,0,61.4,1,0.0,20827.0,5,0
2122,1009569640,0,46.33,1,0.0,13406.0,2,0
2123,1009569650,1,35.57,1,0.0,16286.0,2,1
2124,1009569660,1,51.75,1,0.0,15409.0,2,0
2125,1009569670,1,36.1,1,0.0,18861.0,3,0
2126,1009569680,0,56.12,1,0.0,17900.0,3,0
2127,1009569690,1,48.21,1,0.0,19231.0,2,0
2128,1009569700,0,49.69,4,0.0,13519.0,4,0
2129,1009569710,0,80.45,1,0.0,21374.0,5,0
2130,1009569720,1,56.82,4,0.0,15151.0,1,1
2131,1009569730,0,41.08,2,99855.0,72371.0,5,0
2132,1009569740,0,53.73,1,0.0,22303.0,4,0
2133,1009569750,0,36.94,4,0.0,36023.0,2,0
2134,1009569760,0,33.69,1,0.0,21467.0,1,1
2135,1009569770,0,41.1,4,0.0,19017.0,4,1
2136,1009569780,1,41.11,4,0.0,18546.0,1,0
2137,1009569790,0,33.27,1,0.0,14146.0,1,0
2138,1009569800,1,48.44,3,93451.0,85306.0,2,0
2139,1009569810,0,72.76,1,0.0,19507.0,1,0
2140,1009569820,0,39.09,4,0.0,17027.0,4,0
2141,1009569830,1,34.14,4,0.0,35873.0,3,0
2142,1009569840,1,28.68,2,94620.0,147983.0,5,0
2143,1009569850,0,82.29,4,0.0,16411.0,5,0
2144,1009569860,1,37.21,1,0.0,20982.0,2,0
2145,1009569870,1,32.66,1,0.0,32865.0,2,0
2146,1009569880,1,40.33,1,0.0,34063.0,1,0
2147,1009569890,0,70.82,1,0.0,36642.0,5,0
2148,1009569900,1,47.88,4,0.0,35599.0,2,0
2149,1009569910,0,37.1,4,0.0,16001.0,0,1
2150,1009569920,1,23.7,4,0.0,34736.0,3,0
2151,1009569930,1,57.88,4,0.0,20482.0,1,0
2152,1009569940,1,37.02,4,0.0,19305.0,2,1
2153,1009569950,0,66.34,1,0.0,13024.0,1,0
2154,1009569960,0,35.93,1,0.0,14070.0,5,0
2155,1009569970,0,49.15,1,0.0,34591.0,3,0
2156,1009569980,1,67.42,4,0.0,17815.0,3,0
2157,1009569990,1,30.42,1,0.0,18362.0,2,0
2158,1009570000,1,50.34,4,11914.0,54331.0,2,0
2159,1009570010,0,43.23,4,0.0,18642.0,5,0
2160,1009570020,0,45.36,1,0.0,19544.0,5,0
2161,1009570030,0,52.07,1,0.0,19068.0,1,0
2162,1009570040,0,29.28,2,75357.0,168669.0,0,1
2163,1009570050,1,48.76,1,0.0,20276.0,3,0
2164,1009570060,0,24.99,4,0.0,15183.0,4,0
2165,1009570070,0,26.25,1,0.0,29555.0,2,1
2166,1009570080,0,73.86,4,7084.0,31997.0,5,0
2167,1009570090,0,67.44,1,0.0,17615.0,3,0
2168,1009570100,1,29.68,4,0.0,13163.0,5,0
2169,1009570110,1,22.27,4,0.0,19812.0,3,1
2170,1009570120,1,38.13,4,5529.0,56102.0,1,0
2171,1009570130,1,37.24,4,14641.0,56102.0,3,0
2172,1009570140,1,41.06,1,0.0,13682.0,4,0
2173,1009570150,1,61.46,4,0.0,17178.0,0,0
2174,1009570160,0,53.47,1,0.0,22568.0,1,0
2175,1009570170,0,62.41,1,0.0,19651.0,5,0
2176,1009570180,0,49.11,2,12553.0,50097.0,4,0
2177,1009570190,1,71.28,1,0.0,17281.0,1,0
2178,1009570200,0,44.61,4,0.0,20046.0,2,0
2179,1009570210,0,56.4,1,0.0,17129.0,1,0
2180,1009570220,0,32.34,1,0.0,21231.0,5,0
2181,1009570230,1,50.37,1,0.0,15613.0,2,0
2182,1009570240,1,33.1,4,0.0,14024.0,5,0
2183,1009570250,0,46.19,1,0.0,18502.0,1,0
2184,1009570260,0,85.8,2,6032.0,46754.0,0,0
2185,1009570270,1,64.06,4,0.0,14198.0,1,1
2186,1009570280,0,45.69,1,0.0,13240.0,4,0
2187,1009570290,0,38.66,4,0.0,20536.0,2,0
2188,1009570300,1,49.76,4,0.0,14228.0,4,0
2189,1009570310,1,66.93,1,0.0,17798.0,4,0
2190,1009570320,1,42.46,4,0.0,19776.0,1,1
2191,1009570330,1,34.85,4,0.0,34065.0,1,1
2192,1009570340,1,68.53,1,0.0,17574.0,4,0
2193,1009570350,0,81.25,4,0.0,17053.0,5,0
2194,1009570360,0,68.96,4,0.0,14141.0,2,0
2195,1009570370,0,38.42,1,0.0,13921.0,0,1
2196,1009570380,0,75.47,1,0.0,13921.0,2,0
2197,1009570390,1,68.39,1,0.0,25872.0,3,0
2198,1009570400,0,46.94,1,0.0,13420.0,5,1
2199,1009570410,1,29.44,4,0.0,19236.0,0,0
2200,1009570420,0,49.79,1,0.0,34680.0,4,1
2201,1009570430,1,76.86,1,0.0,14991.0,2,0
2202,1009570440,0,68.57,1,0.0,16647.0,2,0
2203,1009570450,0,45.89,2,77452.0,118039.0,4,0
2204,1009570460,0,52.39,4,0.0,13979.0,0,0
2205,1009570470,0,44.29,4,9415.0,52828.0,1,1
2206,1009570480,1,46.21,1,0.0,22094.0,1,1
2207,1009570490,1,40.55,1,0.0,20946.0,2,0
2208,1009570500,1,42.98,1,0.0,21953.0,2,0
2209,1009570510,1,33.12,4,0.0,33907.0,3,0
2210,1009570520,0,61.58,4,0.0,22730.0,2,0
2211,1009570530,1,43.02,1,0.0,18625.0,5,0
2212,1009570540,1,56.05,1,0.0,22056.0,1,0
2213,1009570550,1,55.54,1,0.0,30730.0,2,1
2214,1009570560,0,23.48,1,0.0,37837.0,1,0
2215,1009570570,0,30.1,4,0.0,14251.0,5,0
2216,1009570580,0,39.46,1,0.0,16074.0,0,1
2217,1009570590,0,24.35,4,7939.0,34543.0,5,0
2218,1009570600,0,24.06,1,0.0,32990.0,2,0
2219,1009570610,1,36.47,1,0.0,22250.0,1,1
2220,1009570620,0,59.05,2,87369.0,124018.0,0,0
2221,1009570630,1,40.42,1,0.0,13754.0,2,0
2222,1009570640,0,28.5,4,0.0,26186.0,4,0
2223,1009570650,1,26.95,4,5262.0,31792.0,2,0
2224,1009570660,0,62.88,4,0.0,20787.0,2,0
2225,1009570670,0,35.8,4,0.0,13345.0,3,0
2226,1009570680,1,43.88,1,0.0,28522.0,4,0
2227,1009570690,1,39.29,2,89391.0,188564.0,1,1
2228,1009570700,0,66.78,1,0.0,16545.0,3,0
2229,1009570710,1,21.19,1,0.0,21822.0,2,0
2230,1009570720,0,52.4,1,0.0,21566.0,2,0
2231,1009570730,1,48.02,1,0.0,22684.0,2,0
2232,1009570740,0,75.66,4,5625.0,33669.0,3,0
2233,1009570750,1,55.85,1,0.0,19702.0,1,0
2234,1009570760,0,86.09,1,0.0,19503.0,2,0
2235,1009570770,0,52.51,1,0.0,13109.0,0,0
2236,1009570780,0,44.13,1,0.0,18892.0,1,1
2237,1009570790,1,76.78,2,6577.0,25737.0,2,0
2238,1009570800,1,35.26,4,0.0,18643.0,2,0
2239,1009570810,0,69.35,1,0.0,14443.0,2,0
2240,1009570820,0,28.95,1,0.0,21902.0,2,0
2241,1009570830,0,37.6,4,11648.0,34204.0,5,0
2242,1009570840,0,25.18,1,0.0,19081.0,1,0
2243,1009570850,0,42.8,4,0.0,17174.0,1,0
2244,1009570860,1,85.07,4,0.0,22960.0,2,0
2245,1009570870,0,58.94,1,0.0,14624.0,2,0
2246,1009570880,1,25.68,1,0.0,21169.0,1,1
2247,1009570890,0,24.03,1,0.0,13821.0,4,0
2248,1009570900,0,25.9,1,0.0,36687.0,1,0
2249,1009570910,0,23.51,1,0.0,22791.0,0,1
2250,1009570920,0,32.12,4,8604.0,45078.0,0,1
2251,1009570930,1,37.9,4,0.0,13262.0,5,0
2252,1009570940,0,62.11,1,0.0,19956.0,1,1
2253,1009570950,0,49.16,1,0.0,21166.0,2,0
2254,1009570960,1,40.33,4,0.0,20652.0,4,0
2255,1009570970,1,55.58,4,12160.0,22775.0,2,0
2256,1009570980,1,30.34,1,0.0,20079.0,2,0
2257,1009570990,1,40.11,1,0.0,14022.0,1,1
2258,1009571000,1,23.55,4,10704.0,64221.0,0,1
2259,1009571010,1,68.76,2,13446.0,42569.0,5,0
2260,1009571020,0,24.25,1,0.0,19469.0,2,0
2261,1009571030,0,61.77,1,0.0,19423.0,2,0
2262,1009571040,0,68.71,2,88339.0,128961.0,1,1
2263,1009571050,1,65.07,1,0.0,36498.0,1,0
2264,1009571060,0,33.39,4,0.0,17400.0,5,0
2265,1009571070,0,30.23,4,14947.0,58795.0,0,1
2266,1009571080,0,55.26,1,0.0,19624.0,2,0
2267,1009571090,1,64.95,1,0.0,17145.0,2,1
2268,1009571100,1,51.57,1,0.0,20674.0,3,0
2269,1009571110,1,25.75,3,93801.0,187695.0,0,1
2270,1009571120,1,58.16,1,0.0,22060.0,2,0
2271,1009571130,1,58.12,1,0.0,21592.0,5,0
2272,1009571140,0,56.44,1,0.0,14164.0,2,1
2273,1009571150,0,65.6,1,0.0,13087.0,1,0
2274,1009571160,0,34.7,1,0.0,22599.0,0,1
2275,1009571170,1,40.53,1,0.0,20495.0,2,0
2276,1009571180,0,47.15,1,0.0,17917.0,2,0
2277,1009571190,0,53.94,2,116335.0,174665.0,2,0
2278,1009571200,0,59.95,2,11913.0,21276.0,2,1
2279,1009571210,1,35.37,1,0.0,17233.0,4,0
2280,1009571220,1,73.57,2,107045.0,129883.0,1,0
2281,1009571230,0,35.49,4,0.0,14894.0,2,0
2282,1009571240,1,55.83,4,0.0,20264.0,3,0
2283,1009571250,0,68.57,1,0.0,16596.0,1,0
2284,1009571260,0,67.45,1,0.0,19054.0,4,0
2285,1009571270,1,36.96,1,0.0,20409.0,4,0
2286,1009571280,1,31.44,4,0.0,15575.0,2,1
2287,1009571290,1,37.64,1,0.0,17671.0,2,0
2288,1009571300,1,39.9,1,0.0,26639.0,2,0
2289,1009571310,0,77.59,1,0.0,21361.0,2,0
2290,1009571320,1,57.42,4,0.0,20989.0,1,0
2291,1009571330,0,52.24,1,0.0,16590.0,5,0
2292,1009571340,1,48.08,1,0.0,33605.0,1,1
2293,1009571350,1,57.64,1,0.0,14191.0,0,1
2294,1009571360,0,70.68,1,0.0,18676.0,1,1
2295,1009571370,1,59.37,2,88298.0,112977.0,5,0
2296,1009571380,0,54.11,2,72682.0,158433.0,2,0
2297,1009571390,1,31.51,1,0.0,21698.0,2,1
2298,1009571400,1,31.52,4,0.0,19880.0,2,1
2299,1009571410,0,35.3,1,0.0,28537.0,3,0
2300,1009571420,1,26.69,1,0.0,14445.0,3,0
2301,1009571430,0,29.15,4,0.0,19945.0,1,0
2302,1009571440,0,27.63,1,0.0,17043.0,2,0
2303,1009571450,1,73.73,4,9084.0,49597.0,1,1
2304,1009571460,0,39.05,1,0.0,21845.0,4,0
2305,1009571470,0,20.19,1,0.0,16982.0,0,1
2306,1009571480,0,61.65,1,0.0,22093.0,2,0
2307,1009571490,0,44.8,1,0.0,13685.0,4,0
2308,1009571500,0,49.86,4,0.0,16014.0,2,0
2309,1009571510,0,40.16,1,0.0,17929.0,4,0
2310,1009571520,1,35.22,1,0.0,17053.0,1,1
2311,1009571530,0,87.08,1,0.0,15881.0,1,0
2312,1009571540,0,33.02,4,0.0,14753.0,5,0
2313,1009571550,1,32.43,4,0.0,31968.0,1,1
2314,1009571560,1,82.5,1,0.0,19177.0,2,0
2315,1009571570,1,48.44,1,0.0,15654.0,4,0
2316,1009571580,0,73.51,4,0.0,17651.0,3,0
2317,1009571590,0,73.68,1,0.0,31920.0,1,0
2318,1009571600,0,76.32,4,0.0,13090.0,0,0
2319,1009571610,0,74.85,2,90162.0,108556.0,5,0
2320,1009571620,1,54.52,1,0.0,20000.0,3,1
2321,1009571630,1,83.64,4,0.0,15752.0,1,1
2322,1009571640,0,67.61,4,0.0,20784.0,0,0
2323,1009571650,1,63.58,1,0.0,22727.0,2,0
2324,1009571660,1,25.86,4,0.0,17128.0,2,0
2325,1009571670,1,28.74,1,0.0,16058.0,2,1
2326,1009571680,1,36.79,1,0.0,18189.0,2,0
2327,1009571690,1,29.76,4,0.0,21596.0,2,0
2328,1009571700,1,54.81,1,0.0,13838.0,2,0
2329,1009571710,1,29.62,1,0.0,36413.0,2,1
2330,1009571720,0,59.18,1,0.0,13768.0,3,0
2331,1009571730,1,75.81,4,0.0,14140.0,1,0
2332,1009571740,1,58.27,4,0.0,19411.0,0,1
2333,1009571750,1,43.93,1,0.0,18261.0,1,1
2334,1009571760,0,59.04,2,5067.0,38725.0,1,0
2335,1009571770,1,84.08,3,105816.0,73583.0,2,0
2336,1009571780,0,56.22,4,12716.0,53066.0,1,0
2337,1009571790,1,59.05,4,0.0,19682.0,3,0
2338,1009571800,0,88.33,1,0.0,13155.0,2,0
2339,1009571810,1,79.33,1,0.0,19558.0,3,1
2340,1009571820,1,47.22,4,0.0,22866.0,2,0
2341,1009571830,0,34.76,1,0.0,15964.0,2,0
2342,1009571840,0,41.25,1,0.0,20495.0,1,1
2343,1009571850,0,52.74,2,6272.0,46359.0,0,0
2344,1009571860,0,56.06,1,0.0,22549.0,1,0
2345,1009571870,1,85.68,1,0.0,26829.0,1,1
2346,1009571880,0,47.35,1,0.0,13870.0,2,0
2347,1009571890,0,41.09,1,0.0,20120.0,4,0
2348,1009571900,1,26.48,4,7213.0,50297.0,3,0
2349,1009571910,1,47.66,4,5894.0,52165.0,4,0
2350,1009571920,1,47.76,4,0.0,35706.0,1,1
2351,1009571930,1,24.67,1,0.0,19782.0,2,1
2352,1009571940,1,34.46,4,0.0,16638.0,2,0
2353,1009571950,0,46.55,2,86323.0,188630.0,2,0
2354,1009571960,1,57.56,4,0.0,14199.0,3,0
2355,1009571970,0,41.65,1,0.0,21092.0,1,0
2356,1009571980,1,20.16,4,0.0,15673.0,1,0
2357,1009571990,1,22.19,4,0.0,14994.0,4,0
2358,1009572000,0,74.89,4,7802.0,26522.0,4,0
2359,1009572010,0,65.22,4,0.0,17481.0,3,1
2360,1009572020,0,48.13,3,105965.0,97598.0,0,0
2361,1009572030,1,40.85,1,0.0,22795.0,1,0
2362,1009572040,1,24.46,1,0.0,15681.0,3,1
2363,1009572050,1,57.94,4,0.0,17361.0,4,0
2364,1009572060,1,51.65,1,0.0,27726.0,0,0
2365,1009572070,0,38.23,2,11460.0,39175.0,2,0
2366,1009572080,0,29.42,1,0.0,17712.0,0,1
2367,1009572090,0,42.32,1,0.0,15749.0,1,1
2368,1009572100,1,69.34,1,0.0,21797.0,1,0
2369,1009572110,1,51.51,1,0.0,16195.0,2,1
2370,1009572120,0,46.84,1,0.0,19103.0,1,0
2371,1009572130,1,36.46,1,0.0,28033.0,1,1
2372,1009572140,0,26.71,1,0.0,34802.0,3,1
2373,1009572150,0,31.32,4,0.0,17557.0,1,0
2374,1009572160,0,37.14,4,14576.0,54847.0,4,0
2375,1009572170,1,68.41,4,0.0,13061.0,4,0
2376,1009572180,0,28.43,4,7087.0,30675.0,2,0
2377,1009572190,1,64.84,2,9243.0,53822.0,4,0
2378,1009572200,0,32.36,4,0.0,20679.0,1,1
2379,1009572210,1,36.45,1,0.0,14530.0,1,1
2380,1009572220,0,51.95,1,0.0,18746.0,2,0
2381,1009572230,1,37.93,1,0.0,17525.0,5,0
2382,1009572240,0,54.46,3,114278.0,80292.0,2,0
2383,1009572250,1,57.98,1,0.0,19039.0,0,1
2384,1009572260,0,64.0,1,0.0,16795.0,2,0
2385,1009572270,0,71.4,1,0.0,19164.0,3,0
2386,1009572280,1,55.36,4,0.0,13588.0,2,0
2387,1009572290,1,28.61,1,0.0,22750.0,5,0
2388,1009572300,1,34.32,1,0.0,24577.0,2,0
2389,1009572310,1,45.81,4,0.0,20167.0,2,0
2390,1009572320,0,63.41,4,0.0,17076.0,2,0
2391,1009572330,1,47.34,1,0.0,16592.0,4,0
2392,1009572340,1,27.51,4,0.0,21886.0,1,1
2393,1009572350,0,43.99,4,0.0,17618.0,1,1
2394,1009572360,0,57.49,4,0.0,19425.0,2,0
2395,1009572370,0,50.97,2,91959.0,115860.0,3,1
2396,1009572380,0,51.27,4,0.0,17438.0,1,1
2397,1009572390,1,21.01,1,0.0,35012.0,2,0
2398,1009572400,1,50.2,1,0.0,20597.0,0,1
2399,1009572410,1,36.6,1,0.0,20386.0,3,0
2400,1009572420,0,28.16,1,0.0,20468.0,2,1
2401,1009572430,1,35.45,2,13779.0,35595.0,0,1
2402,1009572440,0,61.44,1,0.0,26980.0,5,0
2403,1009572450,0,36.75,1,0.0,20384.0,1,1
2404,1009572460,0,33.63,1,0.0,19337.0,1,1
2405,1009572470,0,52.38,4,0.0,14667.0,1,1
2406,1009572480,1,46.13,1,0.0,19348.0,2,0
2407,1009572490,1,41.02,4,0.0,17788.0,3,0
2408,1009572500,0,28.03,1,0.0,15044.0,4,0
2409,1009572510,1,39.92,1,0.0,20346.0,0,1
2410,1009572520,1,57.88,1,0.0,13003.0,3,0
2411,1009572530,0,58.48,1,0.0,16581.0,0,1
2412,1009572540,1,35.57,1,0.0,22368.0,1,1
2413,1009572550,1,50.06,1,0.0,19028.0,1,0
2414,1009572560,1,42.1,4,0.0,16876.0,2,0
2415,1009572570,1,31.91,4,0.0,15394.0,5,0
2416,1009572580,1,23.49,4,0.0,14310.0,2,0
2417,1009572590,1,44.26,4,0.0,20342.0,2,0
2418,1009572600,0,82.15,1,0.0,21364.0,5,0
2419,1009572610,0,63.06,2,107667.0,103614.0,2,0
2420,1009572620,1,59.01,1,0.0,16182.0,2,0
2421,1009572630,0,53.69,1,0.0,19480.0,2,0
2422,1009572640,1,61.61,1,0.0,32840.0,3,0
2423,1009572650,1,71.34,2,14273.0,77785.0,1,0
2424,1009572660,0,48.99,1,0.0,18942.0,2,0
2425,1009572670,1,53.92,1,0.0,20641.0,3,0
2426,1009572680,0,45.56,1,0.0,22845.0,2,0
2427,1009572690,1,37.33,1,0.0,28647.0,0,1
2428,1009572700,0,32.83,1,0.0,15071.0,3,0
2429,1009572710,0,51.59,1,0.0,15039.0,4,0
2430,1009572720,0,58.33,1,0.0,17703.0,3,0
2431,1009572730,1,41.44,4,0.0,34416.0,5,1
2432,1009572740,0,74.02,1,0.0,15921.0,2,0
2433,1009572750,0,64.12,1,0.0,20718.0,3,0
2434,1009572760,0,52.37,4,0.0,18593.0,5,0
2435,1009572770,1,65.03,1,0.0,17128.0,2,0
2436,1009572780,0,55.63,1,0.0,19329.0,1,0
2437,1009572790,0,22.12,1,0.0,18076.0,3,0
2438,1009572800,0,50.69,4,0.0,17173.0,3,0
2439,1009572810,1,33.38,1,0.0,15422.0,2,0
2440,1009572820,0,56.91,1,0.0,16498.0,2,0
2441,1009572830,1,42.37,1,0.0,15936.0,2,0
2442,1009572840,1,44.44,1,0.0,30272.0,2,0
2443,1009572850,0,24.08,2,117746.0,127814.0,1,1
2444,1009572860,1,75.1,4,0.0,20044.0,5,0
2445,1009572870,0,40.2,1,0.0,21693.0,3,0
2446,1009572880,1,57.97,4,0.0,13558.0,3,0
2447,1009572890,0,52.87,4,0.0,30095.0,0,0
2448,1009572900,1,61.16,1,0.0,17542.0,2,0
2449,1009572910,0,32.06,4,6624.0,20999.0,4,0
2450,1009572920,0,46.84,4,0.0,19206.0,1,0
2451,1009572930,1,84.89,1,0.0,20790.0,4,0
2452,1009572940,0,61.41,1,0.0,14026.0,0,0
2453,1009572950,0,33.58,1,0.0,22601.0,0,1
2454,1009572960,1,27.27,4,0.0,17287.0,1,1
2455,1009572970,1,33.09,4,0.0,14898.0,5,0
2456,1009572980,0,71.67,1,0.0,17846.0,2,1
2457,1009572990,0,56.04,4,0.0,30816.0,5,0
2458,1009573000,1,74.41,4,0.0,17387.0,0,1
2459,1009573010,0,41.79,1,0.0,14355.0,4,0
2460,1009573020,0,69.64,4,0.0,17115.0,5,0
2461,1009573030,0,32.12,1,0.0,16330.0,1,1
2462,1009573040,1,30.59,1,0.0,14465.0,3,1
2463,1009573050,1,39.21,1,0.0,31615.0,3,1
2464,1009573060,1,67.55,4,0.0,15401.0,0,1
2465,1009573070,0,56.61,1,0.0,22858.0,2,0
2466,1009573080,1,43.94,1,0.0,20361.0,1,0
2467,1009573090,1,33.8,4,0.0,15192.0,3,0
2468,1009573100,0,53.89,3,100966.0,109641.0,2,0
2469,1009573110,1,79.01,4,0.0,30383.0,3,0
2470,1009573120,1,57.36,4,9435.0,21246.0,4,0
2471,1009573130,1,48.65,1,0.0,18131.0,1,0
2472,1009573140,0,54.06,1,0.0,20135.0,3,0
2473,1009573150,0,54.43,1,0.0,19119.0,2,0
2474,1009573160,1,40.6,3,73231.0,97631.0,2,0
2475,1009573170,0,29.3,4,0.0,13861.0,5,0
2476,1009573180,1,39.43,1,0.0,15007.0,1,1
2477,1009573190,1,45.04,1,0.0,15342.0,1,1
2478,1009573200,1,43.83,4,0.0,13540.0,3,0
2479,1009573210,0,31.31,2,103541.0,190976.0,0,1
2480,1009573220,0,34.18,1,0.0,13938.0,5,0
2481,1009573230,1,58.95,1,0.0,17433.0,2,1
2482,1009573240,0,69.78,1,0.0,18175.0,2,0
2483,1009573250,0,38.58,2,78061.0,73158.0,1,1
2484,1009573260,1,29.01,1,0.0,19356.0,1,1
2485,1009573270,1,54.94,4,0.0,20902.0,2,0
2486,1009573280,0,30.27,1,0.0,21348.0,2,0
2487,1009573290,1,33.98,2,92811.0,219032.0,4,0
2488,1009573300,0,50.16,1,0.0,15953.0,2,0
2489,1009573310,0,53.9,4,0.0,23432.0,1,1
2490,1009573320,0,71.16,4,0.0,18060.0,2,0
2491,1009573330,1,80.85,1,0.0,14349.0,3,0
2492,1009573340,0,44.14,4,0.0,18013.0,0,1
2493,1009573350,1,38.79,4,0.0,13245.0,3,0
2494,1009573360,0,52.87,4,10361.0,49439.0,5,0
2495,1009573370,0,31.47,1,0.0,16103.0,1,0
2496,1009573380,1,56.96,1,0.0,19336.0,2,0
2497,1009573390,1,46.11,1,0.0,22972.0,4,0
2498,1009573400,0,40.11,1,0.0,17118.0,2,0
2499,1009573410,1,74.08,2,92473.0,124751.0,2,0
2500,1009573420,0,62.54,1,0.0,13280.0,5,0
2501,1009573430,1,32.04,1,0.0,18075.0,1,1
2502,1009573440,1,47.85,1,0.0,20216.0,1,0
2503,1009573450,0,65.84,4,0.0,19830.0,2,0
2504,1009573460,1,58.11,5,92417.0,342269.0,2,0
2505,1009573470,0,83.41,1,0.0,21880.0,4,0
2506,1009573480,1,31.01,1,0.0,15574.0,1,1
2507,1009573490,0,27.11,1,0.0,14228.0,2,0
2508,1009573500,1,67.11,4,0.0,23056.0,1,1
